final_video_id,first_level_category_id,first_level_category_name,first_level_category_prob,second_level_category_id,second_level_category_name,second_level_category_prob,third_level_category_id,third_level_category_name,third_level_category_prob,fourth_level_category_id,fourth_level_category_name,fourth_level_category_prob
24947,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
24948,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24949,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24950,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
24951,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
24952,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
24953,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24954,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
24955,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
24956,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24957,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24958,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
24959,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
24960,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24961,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
24962,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24963,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
24964,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
24965,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
24966,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24967,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
24968,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24969,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24970,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
24971,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24972,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
24973,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
24974,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24975,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24976,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
24977,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
24978,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
24979,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
24980,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
24981,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24982,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24983,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24984,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
24985,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
24986,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
24987,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
24988,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24989,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
24990,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24991,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24992,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24993,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24994,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
24995,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24996,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
24997,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
24998,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
24999,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25000,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25001,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25002,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25003,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25004,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25005,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25006,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25007,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25008,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25009,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25010,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25011,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25012,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25013,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25014,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25015,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25016,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25017,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25018,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25019,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25020,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25021,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25022,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25023,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25024,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25025,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25026,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25027,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25028,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25029,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25030,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25031,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25032,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25033,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25034,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25035,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25036,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25037,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25038,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25039,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25040,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25041,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25042,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25043,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25044,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25045,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25046,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25047,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25048,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25049,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25050,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25051,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25052,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25053,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25054,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25055,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25056,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25057,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25058,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25059,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25060,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25061,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25062,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25063,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25064,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25065,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25066,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25067,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25068,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25069,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25070,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25071,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25072,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25073,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25074,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25075,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25076,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25077,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25078,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25079,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25080,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25081,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25082,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25083,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25084,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25085,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25086,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25087,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25088,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25089,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25090,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25091,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25092,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25093,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25094,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25095,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25096,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25097,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25098,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25099,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25100,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25101,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25102,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25103,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25104,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25105,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25106,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25107,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25108,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25109,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25110,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25111,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25112,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25113,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25114,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25115,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25116,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25117,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25118,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25119,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25120,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25121,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25122,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25123,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25124,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25125,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25126,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25127,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25128,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25129,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25130,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25131,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25132,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25133,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25134,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25135,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25136,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25137,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25138,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25139,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25140,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25141,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25142,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25143,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25144,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25145,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25146,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25147,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25148,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25149,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25150,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25151,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25152,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25153,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25154,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25155,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25156,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25157,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25158,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25159,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25160,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25161,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25162,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25163,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25164,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25165,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25166,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25167,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25168,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25169,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25170,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25171,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25172,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25173,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25174,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25175,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25176,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25177,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25178,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25179,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25180,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25181,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25182,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25183,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25184,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25185,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25186,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25187,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25188,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25189,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25190,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25191,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25192,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25193,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25194,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25195,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25196,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25197,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25198,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25199,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25200,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25201,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25202,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25203,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25204,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25205,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25206,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25207,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25208,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25209,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25210,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25211,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25212,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25213,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25214,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25215,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25216,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25217,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25218,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25219,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25220,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25221,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25222,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25223,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25224,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25225,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25226,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25227,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25228,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25229,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25230,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25231,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25232,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25233,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25234,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25235,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25236,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25237,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25238,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25239,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25240,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25241,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25242,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25243,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25244,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25245,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25246,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25247,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25248,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25249,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25250,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25251,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25252,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25253,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25254,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25255,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25256,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25257,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25258,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25259,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25260,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25261,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25262,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25263,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25264,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
25265,3,Prompt,1.0,24.0,自然风光,1.0,0,,0.0,0,,0.0
25266,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25267,3,Prompt,1.0,27.0,赛事活动,1.0,0,,0.0,0,,0.0
25268,3,Prompt,1.0,25.0,节日民俗,1.0,0,,0.0,0,,0.0
25269,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25270,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25271,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25272,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25273,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25274,3,Prompt,1.0,13.0,明星热点,1.0,0,,0.0,0,,0.0
25275,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25276,3,Prompt,1.0,8.0,城市街拍,1.0,0,,0.0,0,,0.0
25277,3,Prompt,1.0,20.0,突发新闻,1.0,0,,0.0,0,,0.0
25278,3,Prompt,1.0,12.0,探店纪实,1.0,0,,0.0,0,,0.0
